file,line,decl,denominator,statement
NavierStokes/FlatPrimitive.lean,112,NavierStokes.FlatPrimitive.edge_hasDerivAt,x (via edge),HasDerivAt (edge c) (2 * c * edge c x / x ^ 3) x
NavierStokes/FlatPrimitive.lean,126,NavierStokes.FlatPrimitive.scale_hasDerivAt,x (via edge),HasDerivAt (scale c j) ((edge c x / x ^ j) * (2 * c + (3 - (j : ℝ)) * x ^ 2)) x
NavierStokes/FlatPrimitive.lean,126,NavierStokes.FlatPrimitive.scale_hasDerivAt,x (via scale),HasDerivAt (scale c j) ((edge c x / x ^ j) * (2 * c + (3 - (j : ℝ)) * x ^ 2)) x
NavierStokes/FlatPrimitive.lean,160,NavierStokes.FlatPrimitive.primitive_sourceCoefficient,x (via scale),primitive c j (sourceCoefficient c j a) x = scale c j x * a x
NavierStokes/FlatPrimitive.lean,178,NavierStokes.FlatPrimitive.primitive_recurrence,x (via scale),(2 * c) * primitive c j b x = scale c j x * b x - primitive c j (sourceCoefficient 0 j b) x
NavierStokes/FlatPrimitive.lean,204,NavierStokes.FlatPrimitive.primitive_three_one,x (via edge),primitive c 3 (fun _ => 1) x = edge c x / (2 * c)
NavierStokes/FlatPrimitive.lean,270,NavierStokes.FlatPrimitive.normalizedPrimitive_factorization,x (via scale),primitive c j b x = scale c j x * normalizedPrimitive c j b x
NavierStokes/FlatPrimitiveFactor.lean,128,NavierStokes.FlatPrimitiveFactor.transformed_integrand,t (via kernel),|-(x ^ 3 / (2 * denominator x t ^ 3))| * integrand c j b (coordinate x t) = scale c j x * kernel c j b x t
NavierStokes/FlatPrimitiveFactor.lean,168,NavierStokes.FlatPrimitiveFactor.kernel_at_zero,t (via kernel),kernel c j b 0 t = (b 0 / 2) * Real.exp (-c * t)
NavierStokes/Flatness.lean,30,NavierStokes.Flatness.fixed_power_loss_bound,x (via scale),|x / scale ^ loss| ≤ C * |scale| ^ n
NavierStokes/GaussianEnvelope.lean,213,NavierStokes.GaussianEnvelope.hasDerivAt_referenceRate,ell (via slotMagnitude),HasDerivAt (referenceRate lam u ell) (referenceSlope lam u (PulseGrowth.slotMagnitude u ell time) * (u / ell)) time
NavierStokes/GaussianTailFlat.lean,90,NavierStokes.GaussianTailFlat.slotCutoff_contDiff,L (via slotCutoff),ContDiff ℝ ∞ (slotCutoff L)
NavierStokes/GaussianTailFlat.lean,93,NavierStokes.GaussianTailFlat.slotCutoff_deriv,L (via slotCutoff),deriv (slotCutoff L) v = L⁻¹ * deriv profile (v / L)
NavierStokes/GaussianTailFlat.lean,168,NavierStokes.GaussianTailFlat.sqrt_edge,x (via edge),Real.sqrt (FlatCutoff.edge c x) = FlatCutoff.edge (c / 2) x
NavierStokes/GaussianTailFlat.lean,392,NavierStokes.GaussianTailFlat.cutoffError_eq_slot,L (via slotCutoff),cutoffError L (fun y => v y / L) u f x = deriv (slotCutoff L) (v x) • u x + (1 - slotCutoff L (v x)) • f x
NavierStokes/GaussianTailFlat.lean,392,NavierStokes.GaussianTailFlat.cutoffError_eq_slot,L (via cutoffError),cutoffError L (fun y => v y / L) u f x = deriv (slotCutoff L) (v x) • u x + (1 - slotCutoff L (v x)) • f x
NavierStokes/GaussianTailFlat.lean,398,NavierStokes.GaussianTailFlat.cutoffError_contDiffOn,L (via cutoffError),ContDiffOn ℝ ∞ (cutoffError L θ u f) U
NavierStokes/GaussianTailFlat.lean,405,NavierStokes.GaussianTailFlat.cutoffError_eventually_zero,L (via cutoffError),cutoffError L θ u f =ᶠ[𝓝 x] fun _ => 0
NavierStokes/GaussianTailFlat.lean,415,NavierStokes.GaussianTailFlat.cutoffError_jet_zero_on_plateau,L (via cutoffError),iteratedFDeriv ℝ j (cutoffError L θ u f) x = 0
NavierStokes/GlobalSlowProfiles.lean,284,NavierStokes.GlobalSlowProfiles.angularField_smooth,C (via angularField),Smooth S (angularField C phi)
NavierStokes/GlobalSlowProfiles.lean,301,NavierStokes.GlobalSlowProfiles.actual_pressureGradient,C (via angularField),PositiveOrderMoments.jointPressureGradient n (fun j => angularField C (phi j)) (fun p => p.1 ^ 2 / 2 * omega p) w = w.1 * pressureSource C phi omega n w
NavierStokes/GlobalSlowProfiles.lean,324,NavierStokes.GlobalSlowProfiles.pressureFromSource_eq_pressureHistory,C (via angularField),(pressureFromSource hS (pressureSource C phi omega n) : Field) = PositiveOrderMoments.pressureHistory n (fun j => angularField C (phi j)) (fun p => p.1 ^ 2 / 2 
NavierStokes/GlobalSlowProfiles.lean,590,NavierStokes.GlobalSlowProfiles.actual_pressureGradient_smooth,C (via angularField),Smooth S (PositiveOrderMoments.jointPressureGradient n (fun j => angularField C (phi j)) (fun p => p.1 ^ 2 / 2 * omega p))
NavierStokes/GlobalSlowProfiles.lean,1045,NavierStokes.GlobalSlowProfiles.profiles_moments,C (via angularField),PositiveOrderMoments.moments n (PositiveOrderMoments.slice (fun j => ((profiles s j).axial : Field)) eta) (PositiveOrderMoments.slice (fun j => angularField C (
NavierStokes/GlobalSlowProfiles.lean,1779,NavierStokes.GlobalSlowProfiles.profiles_pressureCoefficient,C (via pressureCoefficient),SlowExpansionResidual.pressureCoefficient h C (asSlowProfiles s) n w = 0
NavierStokes/GlobalSlowProfiles.lean,1935,NavierStokes.GlobalSlowProfiles.profiles_angular_compactSupport,C (via angularField),"HasCompactSupport (fun R => angularField C (profiles s n).phi (R, eta))"
NavierStokes/GlobalSlowProfiles.lean,1947,NavierStokes.GlobalSlowProfiles.profiles_pressureHistory,C (via angularField),((profiles s n).pressure : Field) = PositiveOrderMoments.pressureHistory n (fun j => angularField C (profiles s j).phi) (fun w => w.1 ^ 2 / 2 * previousOmegaDiv
NavierStokes/GlobalStressSupport.lean,55,NavierStokes.GlobalStressSupport.angularHistory_eq,C (via angularField),angularHistory s n w = angularField C (profiles s n).phi w
NavierStokes/GlobalStressSupport.lean,119,NavierStokes.GlobalStressSupport.pressureGradient_eq,C (via angularField),PositiveOrderMoments.jointPressureGradient n (angularHistory s) (previousOmega s n) w = PositiveOrderMoments.jointPressureGradient n (fun j => angularField C (p
NavierStokes/GlobalStressSupport.lean,288,NavierStokes.GlobalStressSupport.thetaDensity_eq,C (via thetaDensity),EqOn (SlowResidualMatching.thetaDensity h C (asSlowProfiles s) n) (SlowStressSupport.angularDensity h n (fluxHistory s) (axialHistory s) (angularHistory s)) (re
NavierStokes/GlobalStressSupport.lean,324,NavierStokes.GlobalStressSupport.thetaDensity_smooth,C (via thetaDensity),Smooth S (SlowResidualMatching.thetaDensity h C (asSlowProfiles s) n)
NavierStokes/GlobalStressSupport.lean,340,NavierStokes.GlobalStressSupport.thetaDensity_moment_zero,C (via thetaDensity),SlowStressSupport.moment s.B 0 (SlowResidualMatching.thetaDensity h C (asSlowProfiles s) n) eta = 0
NavierStokes/GlobalStressSupport.lean,360,NavierStokes.GlobalStressSupport.thetaDensity_exterior,C (via thetaDensity),SlowStressSupport.exterior s.B S (SlowResidualMatching.thetaDensity h C (asSlowProfiles s) n)
NavierStokes/GlobalStressSupport.lean,374,NavierStokes.GlobalStressSupport.thetaDensity_integrableOn,C (via thetaDensity),"IntegrableOn (fun R => SlowResidualMatching.thetaDensity h C (asSlowProfiles s) n (R, eta)) (Ioi 0)"
NavierStokes/GlobalStressSupport.lean,390,NavierStokes.GlobalStressSupport.thetaDensity_positive_integral_zero,C (via thetaDensity),"(∫ R in Ioi (0 : ℝ), SlowResidualMatching.thetaDensity h C (asSlowProfiles s) n (R, eta)) = 0"
NavierStokes/GlobalStressSupport.lean,408,NavierStokes.GlobalStressSupport.raw_stresses_exterior,C (via thetaDensity),Exterior s.B S (SlowStressSupport.stress 2 (SlowResidualMatching.thetaDensity h C (asSlowProfiles s) n)) ∧ Exterior s.B S (SlowStressSupport.stress 1 (SlowResid
NavierStokes/HarmonicCalculus.lean,645,NavierStokes.HarmonicCalculus.carrier_eq_slot_harmonic,k (via carrier),carrier (k * (j : ℝ)) (PhaseCalculus.phase ε p pz x₀ F G) = PhaseCalculus.harmonic k j ε p pz x₀ F G
NavierStokes/HarmonicCalculus.lean,645,NavierStokes.HarmonicCalculus.carrier_eq_slot_harmonic,ε (via phase),carrier (k * (j : ℝ)) (PhaseCalculus.phase ε p pz x₀ F G) = PhaseCalculus.harmonic k j ε p pz x₀ F G
NavierStokes/HarmonicCalculus.lean,657,NavierStokes.HarmonicCalculus.phaseNormal_eq_slot_normal,ε (via phase),phaseNormal (fun y : PhaseCalculus.Slot => y.1.1) (fun _ => PhaseCalculus.eR) (fun _ => PhaseCalculus.eTheta) (fun _ => ε • PhaseCalculus.eZ) (PhaseCalculus.pha
NavierStokes/HarmonicFields.lean,442,NavierStokes.HarmonicFields.character_eq_carrier,k (via carrier),character j (k * Φ x) = HarmonicCalculus.carrier (k * (j : ℝ)) Φ x
NavierStokes/HarmonicFields.lean,494,NavierStokes.HarmonicFields.wave_differentiate_expansion,k (via carrier),"wave (differentiate V k Φ c) k Φ x = ∑ j ∈ c.support, derivativeCoefficient V k Φ j (c j) x * HarmonicCalculus.carrier (k * (j : ℝ)) Φ x"
NavierStokes/HarmonicMeanInteraction.lean,99,NavierStokes.HarmonicMeanInteraction.transport_constant_left,k (via radius),HarmonicResidual.transport g k Φ kp (HarmonicResidual.constantVector m) a i j x = m x 0 * derivativeCoefficient g.radial k Φ j (a i j) x + (m x 1 / (g.radius x 
NavierStokes/HarmonicMeanInteraction.lean,109,NavierStokes.HarmonicMeanInteraction.transport_constant_right,k (via radius),HarmonicResidual.transport g k Φ kp a (HarmonicResidual.constantVector m) i j x = a 0 j x * along g.radial (fun y => m y i) x + (a 1 j x / (g.radius x : ℂ)) * a
NavierStokes/HarmonicMeanInteraction.lean,585,NavierStokes.HarmonicMeanInteraction.crossCoefficients_field,k (via radius),HarmonicResidual.vectorField (crossCoefficients g k Φ kp m a) k Φ kp x = LinearWaveResidual.transport (fun y => g.radius y.1) (HarmonicResidual.liftDirection g.
NavierStokes/HarmonicResidual.lean,235,NavierStokes.HarmonicResidual.field_scalarLaplacian,k (via radius),field (scalarLaplacian g k Φ kp c) k Φ kp p = cylindricalLaplacian (fun q => g.radius q.1) (liftDirection g.radial) angularDirection (liftDirection g.axial) (fi
NavierStokes/HarmonicResidual.lean,249,NavierStokes.HarmonicResidual.field_vectorLaplacian,k (via radius),vectorField (vectorLaplacian g k Φ kp a) k Φ kp p = cylindricalVectorLaplacian (fun q => g.radius q.1) (liftDirection g.radial) angularDirection (liftDirection 
NavierStokes/HarmonicResidual.lean,270,NavierStokes.HarmonicResidual.field_transport,k (via radius),vectorField (transport g k Φ kp a b) k Φ kp p = LinearWaveResidual.transport (fun q => g.radius q.1) (liftDirection g.radial) angularDirection (liftDirection g.
NavierStokes/HarmonicResidual.lean,289,NavierStokes.HarmonicResidual.field_gradient,k (via radius),vectorField (gradient g k Φ kp c) k Φ kp p = LinearWaveResidual.gradient (fun q => g.radius q.1) (liftDirection g.radial) angularDirection (liftDirection g.axia
NavierStokes/HarmonicResidual.lean,301,NavierStokes.HarmonicResidual.field_linearResidual,k (via radius),vectorField (linearResidual g k Φ kp B a c) k Φ kp p = LinearWaveResidual.linearResidual g.viscosity (fun q => g.radius q.1) (liftDirection g.radial) angularDir
NavierStokes/HarmonicResidual.lean,324,NavierStokes.HarmonicResidual.field_nonlinearResidual,k (via radius),vectorField (nonlinearResidual g k Φ kp B a c) k Φ kp p = LinearWaveResidual.linearResidual g.viscosity (fun q => g.radius q.1) (liftDirection g.radial) angular
NavierStokes/HarmonicWaveInteraction.lean,917,NavierStokes.HarmonicWaveInteraction.field_divergenceCoefficients,k (via radius),field (divergenceCoefficients g k Φ kp a) k Φ kp p = cylindricalDivergence (fun y => g.radius y.1) (HarmonicResidual.liftDirection g.radial) HarmonicResidual.an
NavierStokes/HeatProfileExtension.lean,206,NavierStokes.HeatProfileExtension.iteratedDeriv_scaledProfile,X (via scaledProfile),iteratedDeriv n (scaledProfile a X) ν = (2 / X) ^ n * iteratedDeriv n (extension a) (2 * ν / X)
NavierStokes/HeatSwitchCone.lean,262,NavierStokes.HeatSwitchCone.controls_norm,XR (via controls),‖controls F w eta‖ ≤ max (Real.exp (HeatTailEdit.switchStart F.data)) C / OutgoingDilation.switchRadius F XR
NavierStokes/HeatSwitchCone.lean,554,NavierStokes.HeatSwitchCone.logE_parameter_derivative,XR (via controls),"derivWithin (fun eta => logE F XR w.coefficients (p.1, eta)) HeatedOutgoing.parameterDomain p.2 = parameterJet (freeE F) (controls F w p.2, p)"
NavierStokes/HeatSwitchCone.lean,563,NavierStokes.HeatSwitchCone.logI_parameter_derivative,XR (via controls),"derivWithin (fun eta => logI F XR w.coefficients (p.1, eta)) HeatedOutgoing.parameterDomain p.2 = parameterJet (freeI F) (controls F w p.2, p)"
NavierStokes/HeatSwitchCone.lean,572,NavierStokes.HeatSwitchCone.logS_parameter_derivative,XR (via controls),"derivWithin (fun eta => logS F XR w.coefficients (p.1, eta)) HeatedOutgoing.parameterDomain p.2 = parameterJet (freeS F) (controls F w p.2, p)"
NavierStokes/HeatSwitchCone.lean,581,NavierStokes.HeatSwitchCone.logPi_parameter_derivative,XR (via controls),"derivWithin (fun eta => logPi F XR w.coefficients (p.1, eta)) HeatedOutgoing.parameterDomain p.2 = parameterJet (freePi F) (controls F w p.2, p)"
NavierStokes/HeatSwitchCone.lean,590,NavierStokes.HeatSwitchCone.logE_radial_derivative,XR (via controls),"deriv (fun y => logE F XR w.coefficients (y, p.2)) p.1 = radialJet (freeE F) (controls F w p.2, p)"
NavierStokes/HeatSwitchCone.lean,726,NavierStokes.HeatSwitchCone.logPi_eq_canonical,XR (via Pi),"logPi F XR w.coefficients p = HeatedOutgoing.Pi F XR w.coefficients (XR * Real.exp p.1, p.2)"
NavierStokes/HeatSwitchCone.lean,805,NavierStokes.HeatSwitchCone.Qs_eq_family,XR (via controls),"Qs F XR w.coefficients p = familyQ F (controls F w p.2, p)"
NavierStokes/HeatSwitchCone.lean,823,NavierStokes.HeatSwitchCone.Ns_eq_family,XR (via controls),"Ns F XR w.coefficients p = familyN F (controls F w p.2, p)"
NavierStokes/HeatSwitchCone.lean,831,NavierStokes.HeatSwitchCone.radialA_eq_family,XR (via controls),"radialA F XR w.coefficients p = familyA F (controls F w p.2, p)"
NavierStokes/HeatSwitchCone.lean,845,NavierStokes.HeatSwitchCone.normalized_eq_family,XR (via controls),"radialB F XR w.coefficients p = familyB F (controls F w p.2, p) ∧ ratio F XR w.coefficients p = familyR F (controls F w p.2, p) ∧ sourceC F XR w.coefficients p "
NavierStokes/HeatSwitchCone.lean,887,NavierStokes.HeatSwitchCone.actualObservations_eq,XR (via controls),"actualObservations F XR w.coefficients p = observations F (controls F w p.2, p)"
NavierStokes/HeatSwitchCone.lean,1215,NavierStokes.HeatSwitchCone.changeRow_after_switch,X (via heatRow),HeatedOutgoing.changeRow F XR c eta i X = HeatedOutgoing.heatRow F XR eta i X
NavierStokes/HeatSwitchCone.lean,1215,NavierStokes.HeatSwitchCone.changeRow_after_switch,X (via changeRow),HeatedOutgoing.changeRow F XR c eta i X = HeatedOutgoing.heatRow F XR eta i X
NavierStokes/HeatSwitchCone.lean,1229,NavierStokes.HeatSwitchCone.changeRow_prefix_eq_neg_future_heat,X (via heatRow),"(∫ t in Ioc 0 X, HeatedOutgoing.changeRow F XR w.coefficients eta i t) = -(∫ t in Ioi X, HeatedOutgoing.heatRow F XR eta i t)"
NavierStokes/HeatSwitchCone.lean,1229,NavierStokes.HeatSwitchCone.changeRow_prefix_eq_neg_future_heat,X (via changeRow),"(∫ t in Ioc 0 X, HeatedOutgoing.changeRow F XR w.coefficients eta i t) = -(∫ t in Ioi X, HeatedOutgoing.heatRow F XR eta i t)"
NavierStokes/HeatTailEdit.lean,41,NavierStokes.HeatTailEdit.switch_bounds,K (via switch),0 ≤ switch K X ∧ switch K X ≤ 1
NavierStokes/HeatTailEdit.lean,50,NavierStokes.HeatTailEdit.switch_one,K (via switch),switch K X = 1
NavierStokes/HeatTailEdit.lean,397,NavierStokes.HeatTailEdit.outgoingProfile_pos,K (via outgoingProfile),0 < outgoingProfile d K eta X
NavierStokes/HeatTailHistoryLimits.lean,310,NavierStokes.HeatTailHistoryLimits.canonicalKernel_eq_kernel,X (via canonicalKernel),HeatedOutgoing.canonicalKernel F XR c η X = amplitude F XR ^ 2 * (X ^ (-(2 + 2 * F.data.h)) + tailKernel true F.data.h (2 + 2 * F.data.h) 0 (ParametricHeatTail.
NavierStokes/HeatTailHistoryLimits.lean,372,NavierStokes.HeatTailHistoryLimits.energyHistory_eq_square_future,XR (via E),"energyHistory F XR w.coefficients η X = (1/2 : ℝ) * ∫ u in Ioi X, HeatedOutgoing.E F XR w.coefficients (u,η)^2"
NavierStokes/HeatTailHistoryLimits.lean,434,NavierStokes.HeatTailHistoryLimits.energyHistory_formula,C (via amplitude),energyHistory F XR w.coefficients η X = (amplitude F XR ^ 2 / 2) * (powerTail (1 + 2 * F.data.h) X + etaTail true F.data.h (1 + 2 * F.data.h) X η)
NavierStokes/HeatTailHistoryLimits.lean,481,NavierStokes.HeatTailHistoryLimits.energyHistory_hasDerivAt,C (via amplitude),HasDerivAt (fun t => energyHistory F XR w.coefficients t X) ((amplitude F XR ^ 2 / 2) * deriv (etaTail true F.data.h (1 + 2 * F.data.h) X) η) η
NavierStokes/HeatTailHistoryLimits.lean,661,NavierStokes.HeatTailHistoryLimits.H_hasDerivAt,X (via factorSlope),"HasDerivAt (fun u => HeatedOutgoing.H F XR c (u,η)) (angularAmplitude F XR * X ^ (-F.data.h - 1) * factorSlope F.data.h η X) X"
NavierStokes/HeatTailHistoryLimits.lean,709,NavierStokes.HeatTailHistoryLimits.actual_history_limits,XR (via Pi),Tendsto (fun X => angularHistory F XR w.coefficients η X - powerHistory F XR X) atTop (𝓝 0) ∧ Tendsto (fun X => deriv (fun t => angularHistory F XR w.coefficien
NavierStokes/HeatedOutgoing.lean,390,NavierStokes.HeatedOutgoing.kernel_decomposition,X (via canonicalKernel),canonicalKernel F XR c eta X = OutgoingDilation.canonicalKernel F XR eta X + changeRow F XR c eta 0 X
NavierStokes/HeatedOutgoing.lean,390,NavierStokes.HeatedOutgoing.kernel_decomposition,X (via changeRow),canonicalKernel F XR c eta X = OutgoingDilation.canonicalKernel F XR eta X + changeRow F XR c eta 0 X
NavierStokes/HeatedOutgoing.lean,396,NavierStokes.HeatedOutgoing.energy_decomposition,X (via changeRow),energyDensity F XR c eta X = OutgoingDilation.energyDensity F XR eta X - changeRow F XR c eta 1 X / 2
NavierStokes/HeatedOutgoing.lean,403,NavierStokes.HeatedOutgoing.renormalized_decomposition,X (via changeRow),"H F XR c (X, eta) - OutgoingDilation.powerH F XR X = (OutgoingDilation.H F XR (X, eta) - OutgoingDilation.powerH F XR X) + changeRow F XR c eta 2 X"
NavierStokes/HeatedOutgoing.lean,595,NavierStokes.HeatedOutgoing.freeLogE_eq,XR (via E),"freeLogE F XR ((c eta, eta), y) = E F XR c (Real.exp y, eta)"
NavierStokes/HeatedOutgoing.lean,634,NavierStokes.HeatedOutgoing.canonicalKernel_comp_exp,XR (via E),"|Real.exp y| • canonicalKernel F XR c eta (Real.exp y) = E F XR c (Real.exp y, eta) ^ 2"
NavierStokes/HeatedOutgoing.lean,639,NavierStokes.HeatedOutgoing.Pi_exp,XR (via Pi),"Pi F XR c (Real.exp y, eta) = -(1 / 2 : ℝ) * ∫ t in Ioi y, E F XR c (Real.exp t, eta) ^ 2"
NavierStokes/HeatedOutgoing.lean,639,NavierStokes.HeatedOutgoing.Pi_exp,XR (via E),"Pi F XR c (Real.exp y, eta) = -(1 / 2 : ℝ) * ∫ t in Ioi y, E F XR c (Real.exp t, eta) ^ 2"
NavierStokes/InitialDyadicSource.lean,114,NavierStokes.InitialDyadicSource.flat_curlRemainder,K (via curlRemainder),FlatAt (curlRemainder K R Vr Vθ Vz a) x
NavierStokes/IntegratedMeanBalances.lean,674,NavierStokes.IntegratedMeanBalances.integrated_axial_balance,ε (via pressure),"radialMoment 1 (axialBalance ε γ radialFlux axialFlux pressure virtualFlux) p = ε * fderiv ℝ (radialMoment 1 (fun x => axialFlux x + pressure x)) p (0, 1)"
NavierStokes/IntegratedMeanBalances.lean,735,NavierStokes.IntegratedMeanBalances.integrated_axial_reconstructed,ε (via pressure),radialMoment 1 (axialBalance ε γ radialFlux axialFlux pressure virtualFlux) p = ε * fderiv ℝ (fun q => axialDefect axialFlux gr q + pressureCoefficient ρ q * pr
NavierStokes/IntegratedMeanBalances.lean,810,NavierStokes.IntegratedMeanBalances.axialBalance_supported,ε (via pressure),RadialAlias.RadiallySupported a b (axialBalance ε γ radialFlux axialFlux pressure virtualFlux)
NavierStokes/IntegratedMeanBalances.lean,843,NavierStokes.IntegratedMeanBalances.integrated_axial_positive,ε (via pressure),"(∫ r in Ioi (0 : ℝ), r * axialBalance ε γ radialFlux axialFlux pressure virtualFlux (r, p)) = ε * fderiv ℝ (fun q => axialDefect axialFlux gr q + pressureCoeffi"
NavierStokes/LeadingStressWeights.lean,559,NavierStokes.LeadingStressWeights.shearSize_eq,a (via shearSize),ActivationContinuation.shearSize a b = a + b ^ 2 / a
NavierStokes/LinearWaveResidual.lean,255,NavierStokes.LinearWaveResidual.materialPhaseDefect_slot,ε (via phase),materialPhaseDefect (fun y : PhaseCalculus.Slot => y.1.1) (fun y => b y.1) (fun y => F y.1) (fun y => G y.1) (fun _ => PhaseCalculus.eR) (fun _ => PhaseCalculus
NavierStokes/LocalHeatFormula.lean,69,NavierStokes.LocalHeatFormula.amplitude_formula,C (via amplitude),amplitude C h τ r = r ^ (-1 - 2 * h) * exteriorProfile C h (τ / r ^ 2)
NavierStokes/LocalHeatFormula.lean,82,NavierStokes.LocalHeatFormula.amplitude_heat_equation,C (via amplitude),-deriv (fun τ => amplitude C h τ r) τ = iteratedDeriv 2 (amplitude C h τ) r + deriv (amplitude C h τ) r / r - amplitude C h τ r / r ^ 2
NavierStokes/LocalHeatFormula.lean,95,NavierStokes.LocalHeatFormula.amplitude_eq_heatAmplitude,C (via amplitude),amplitude C h (1 - t) r = TerminalStress.heatAmplitude C (1 + h) t r
NavierStokes/LocalHeatFormula.lean,98,NavierStokes.LocalHeatFormula.heatCoefficient_radius,C (via amplitude),BaseExterior.heatCoefficient C h (TerminalStress.radiusPoint t r z) = amplitude C h (1 - t) r / r
NavierStokes/LocalHeatFormula.lean,106,NavierStokes.LocalHeatFormula.heatVelocity_formula,C (via amplitude),BaseExterior.heatVelocity C h w = (amplitude C h (1 - w.1) (Real.sqrt (2 * AxisymmetricFields.radialEnergy w.2)) / Real.sqrt (2 * AxisymmetricFields.radialEnerg
NavierStokes/LocalHeatFormula.lean,117,NavierStokes.LocalHeatFormula.heatVelocity_eq_angularField,C (via amplitude),BaseExterior.heatVelocity C h w = DirectAngularDiagonal.angularField (fun p => amplitude C h (1 - p.1) p.2.1) w
NavierStokes/LocalHeatFormula.lean,117,NavierStokes.LocalHeatFormula.heatVelocity_eq_angularField,C (via angularField),BaseExterior.heatVelocity C h w = DirectAngularDiagonal.angularField (fun p => amplitude C h (1 - p.1) p.2.1) w
NavierStokes/LocalHeatFormula.lean,128,NavierStokes.LocalHeatFormula.pressure_radius_integral,C (via amplitude),"BaseExterior.heatPressure C h (TerminalStress.radiusPoint (1 - τ) r z) = -(∫ ρ in Ioi r, amplitude C h τ ρ ^ 2 / ρ)"
NavierStokes/LocalHeatFormula.lean,134,NavierStokes.LocalHeatFormula.pressure_integrand_integrable,C (via amplitude),MeasureTheory.IntegrableOn (fun ρ => amplitude C h τ ρ ^ 2 / ρ) (Ioi r)
NavierStokes/LoopMoments.lean,181,NavierStokes.LoopMoments.rephased_moments,v (via phaseDensity),"(∑ i ∈ s, w i * phaseDensity a v (t i) = 1) ∧ avg s (fun i => w i * phaseDensity a v (t i)) (fun i => loopA v (t i)) = a ∧ avg s (fun i => w i * phaseDensity a "
NavierStokes/LoopMoments.lean,244,NavierStokes.LoopMoments.oneSidedPair_probability,p (via oneSidedPair),(oneSidedPair m p d V).IsProbability
NavierStokes/LoopMoments.lean,267,NavierStokes.LoopMoments.oneSidedPair_lower_projection,d (via oneSidedPair),p * ((oneSidedPair m p d V).leftValue - m) = -d
NavierStokes/LoopMoments.lean,272,NavierStokes.LoopMoments.oneSidedPair_upper_projection,d/p (via oneSidedPair),p * ((oneSidedPair m p d V).rightValue - m) = V * p ^ 2 / d
NavierStokes/LoopVariance.lean,618,NavierStokes.LoopVariance.solveScale_mul,d (via solveScale),solveScale d p r * p = inverseRoot (p * (r / d))
NavierStokes/LoopVariance.lean,675,NavierStokes.LoopVariance.solveScale_joint_contDiff,d (via solveScale),ContDiff ℝ ω (fun x : ℝ × ℝ => solveScale d x.1 x.2)
NavierStokes/MatchingConeBounds.lean,566,NavierStokes.MatchingConeBounds.shapeValue_hasDerivAt_x,T (via logarithmicSlope),"HasDerivAt (fun s => shapeValue C T li s eta) (shapeValue C T li X eta * (ShapeTransition.logarithmicSlope T li (Real.log (X / NominalProfile.Xi), eta) - 1) / X"
NavierStokes/MatchingDebtBounds.lean,393,NavierStokes.MatchingDebtBounds.vanishing_le_sum,C (via vanishingDebtBound),ShapeTransition.vanishingDebtBound n B K L BG KA (ShapeTransition.separation T C P) C ≤ vanishingSum N B K L BG KA T P C
NavierStokes/MeanRankUpdate.lean,51,NavierStokes.MeanRankUpdate.scaleField_smooth,ell (via scaleField),ContDiff ℝ ∞ (scaleField ell U f)
NavierStokes/MeanRankUpdate.lean,978,NavierStokes.MeanRankUpdate.normalizedStrip_weight_margin,a (via zeta),"ℝ, 0 < δ ∧ ∀ p ∈ (normalizedStripData coord qlo qhi rlo rhi cL cR hc hc1 hrlo hcL hcR ε S hε hεone hS).domain, p ∈ supportBand a b qlo qhi → δ ≤ (normalizedStri"
NavierStokes/MovingFrameODE.lean,762,NavierStokes.MovingFrameODE.modal_errors_le,h (via modal11),|modal11 a b c h rate| ≤ (1 + 2 * H) * δ + κ ∧ |modal12 a b c h rate| ≤ (1 + 2 * H) * δ + κ ∧ |modal21 a b c h rate| ≤ (1 + 2 * H) * δ + κ ∧ |modal22 a b c h ra
NavierStokes/MovingFrameODE.lean,762,NavierStokes.MovingFrameODE.modal_errors_le,h (via modal12),|modal11 a b c h rate| ≤ (1 + 2 * H) * δ + κ ∧ |modal12 a b c h rate| ≤ (1 + 2 * H) * δ + κ ∧ |modal21 a b c h rate| ≤ (1 + 2 * H) * δ + κ ∧ |modal22 a b c h ra
NavierStokes/MovingFrameODE.lean,762,NavierStokes.MovingFrameODE.modal_errors_le,h (via modal21),|modal11 a b c h rate| ≤ (1 + 2 * H) * δ + κ ∧ |modal12 a b c h rate| ≤ (1 + 2 * H) * δ + κ ∧ |modal21 a b c h rate| ≤ (1 + 2 * H) * δ + κ ∧ |modal22 a b c h ra
NavierStokes/MovingFrameODE.lean,762,NavierStokes.MovingFrameODE.modal_errors_le,h (via modal22),|modal11 a b c h rate| ≤ (1 + 2 * H) * δ + κ ∧ |modal12 a b c h rate| ≤ (1 + 2 * H) * δ + κ ∧ |modal21 a b c h rate| ≤ (1 + 2 * H) * δ + κ ∧ |modal22 a b c h ra
NavierStokes/NaturalAxisBridge.lean,122,NavierStokes.NaturalAxisBridge.profile_radiallyConstant,ε (via weight),"AxisEvaluation.profile I ε A (Y, η) = coefficient I (weight ε) A 0 η"
NavierStokes/NaturalAxisBridge.lean,122,NavierStokes.NaturalAxisBridge.profile_radiallyConstant,ε (via coefficient),"AxisEvaluation.profile I ε A (Y, η) = coefficient I (weight ε) A 0 η"
